Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A. AlQabasani","Local Consistency Reinforcement for Enhancing Web Service Composition",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131073205&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85131073205&origin=inward",110,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2142","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85131073205",21,4,989,1016,0,0.00,0,1,3,"","",""
0,"G. Zhou","A hybrid approach for aspect-based sentiment analysis using a double rotatory attention model",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138124264&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138124264&origin=inward",111,"2025-06-19 10:15:37","Article","10.1504/ijwet.2022.125085","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85138124264",17,1,3,28,0,0.00,0,1,3,"","",""
0,"N. Yan","Extracting Entity Synonymous Relations via Context-Aware Permutation Invariance",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185156425&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185156425&origin=inward",112,"2025-06-19 10:15:37","Article","10.4018/IJITWE.288039","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85185156425",17,1,,,0,0.00,0,1,3,"","",""
0,"X. Wang","Application of automatic fingerprint identification algorithm in criminal investigation",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147603369&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85147603369&origin=inward",113,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.10052864","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85147603369",17,3,278,295,0,0.00,0,1,3,"","",""
0,"M. Neji","A Semantic and Smart Framework for Handling Multilingual Linguistic Knowledge: A Framework and Case Implementation",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185158284&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185158284&origin=inward",114,"2025-06-19 10:15:37","Article","10.4018/IJITWE.314571","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85185158284",17,1,,,0,0.00,0,1,3,"","",""
0,"H. Pant","Microclustering-Based Multi-Class Classification on Imbalanced Multi-Relational datasets",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185165492&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185165492&origin=inward",115,"2025-06-19 10:15:37","Article","10.4018/IJITWE.304053","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85185165492",17,1,,,0,0.00,0,1,3,"","",""
0,"K. An","Adaptive Redistribution and Replication to Improve the Responsiveness of Mobile Web Apps",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148475854&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148475854&origin=inward",116,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2168","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148475854",21,6,1981,2010,0,0.00,0,1,3,"","",""
0,"I. Sim","Performance of Digital Drone Signage System Based on DUET",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124767303&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124767303&origin=inward",117,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21211","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124767303",21,2,391,403,0,0.00,0,1,3,"","",""
0,"J. Feng","A bibliometric analysis of COVID-19’s impact on the sharing economy",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140986185&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140986185&origin=inward",118,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.125653","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85140986185",17,2,170,202,0,0.00,0,1,3,"","",""
0,"E. Kim","Effective Algorithm to Control Depth Level for Performance Improvement of Sound Tracing",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126457228&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126457228&origin=inward",119,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2137","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85126457228",21,3,713,728,0,0.00,0,1,3,"","",""
0,"C. Zhang","Autocorrelation Regression Model Analysis and Selection of Cross-Border RMB Settlement From 2011 to 2020",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172686234&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172686234&origin=inward",120,"2025-06-19 10:15:37","Article","10.4018/IJITWE.314569","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85172686234",17,1,,,0,0.00,0,1,3,"","",""
0,"R. Srinivasan","Enhanced Clustering Technique for Efficient Identification of Independent Groups in Social Networks",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148463831&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148463831&origin=inward",121,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2171","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148463831",21,7,2011,2032,0,0.00,0,1,3,"","",""
0,"","Special Issue on Advances in Web Data Provenance for Mitigation of Web Application Security Risks",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163461599&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163461599&origin=inward",122,"2025-06-19 10:15:37","Editorial","","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85163461599",21,4,,,0,0.00,0,0,3,"","",""
0,"S. Vecchioni","DNA by Design: De novo Computational Framework for DNA Sequence Design and Nanotechnology",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000430335&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105000430335&origin=inward",123,"2025-06-19 10:15:37","Article","10.13052/jsame2245-8824.2022.002","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/105000430335",1,,17,76,0,0.00,0,1,3,"","",""
0,"S.J. Alotaibi","A New Internet of Things (IoT) Framework for Public Sectors",2022,"International Journal of Information Technology and Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185163766&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185163766&origin=inward",124,"2025-06-19 10:15:37","Article","10.4018/IJITWE.313959","1554-1045","https://api.elsevier.com/content/abstract/scopus_id/85185163766",17,1,,,0,0.00,0,1,3,"","",""
0,"Y. Zhang","Research into the Security Threat of Web Application",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139526321&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139526321&origin=inward",125,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21514","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85139526321",21,5,1707,1726,0,0.00,0,1,3,"","",""
0,"P. Purwadi","Website user experience model: testing on journalists",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138116364&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138116364&origin=inward",126,"2025-06-19 10:15:37","Article","10.1504/ijwet.2022.125087","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85138116364",17,1,63,87,0,0.00,0,1,3,"","",""
0,"M.K. Yi","An Efficient and Secure Authentication for Ambient Assisted Living System",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126442812&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126442812&origin=inward",127,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2136","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85126442812",21,3,693,712,0,0.00,0,1,3,"","",""
0,"I. Sim","Erratum: (Journal of Web Engineering)",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148853657&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148853657&origin=inward",128,"2025-06-19 10:15:37","Erratum","","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148853657",21,2,,,0,0.00,0,1,3,"","",""
0,"Q. Zhou","RealTE: Real-time Trajectory Estimation Over Large-Scale Road Networks",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124763787&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124763787&origin=inward",129,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.21210","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85124763787",21,2,365,390,0,0.00,0,1,3,"","",""
0,"S. Simske","Editorial: Document Engineering Special Issue",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148851935&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148851935&origin=inward",130,"2025-06-19 10:15:37","Editorial","","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148851935",21,7,,,0,0.00,0,1,3,"","",""
0,"W. Ettazi","Design patterns for building context-aware transactional services in PaaS-enabled systems",2022,"International Journal of Web Engineering and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140992267&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140992267&origin=inward",131,"2025-06-19 10:15:37","Article","10.1504/IJWET.2022.125651","1476-1289","https://api.elsevier.com/content/abstract/scopus_id/85140992267",17,2,117,143,0,0.00,0,1,3,"","",""
0,"E. Sharifi","A Systematic Mapping Study on Quality Attribute Traceability",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148455046&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148455046&origin=inward",132,"2025-06-19 10:15:37","Article","10.13052/jwe1540-9589.2165","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85148455046",21,6,1853,1912,0,0.00,0,1,3,"","",""
0,"","Special Issue on Advances in Web Data Provenance for Mitigation of Web Application Security Risks",2022,"Journal of Web Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168520597&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85168520597&origin=inward",133,"2025-06-19 10:15:37","Editorial","","1540-9589","https://api.elsevier.com/content/abstract/scopus_id/85168520597",21,4,,,0,0.00,0,0,3,"","",""
